mois,mesure,reference legale,ipc_mensuel,ipc_annuel,pt_indice_francs,pt_indice_euros,pt_indice_annuel,pt_indice_annuel_reel,plafond_ss,retenue_pc,cmp,cmdp,ces_net,taux_csg,taux_crds,assiette_csg_crds,rafp,tranf_primes_pts,ir_zone1,ir_zone2,ir_zone3,ir_zone4,ir_zone5,isoe_fixe,ind_csg,prime_grenelle,prime_informatique,indice_cert_cn_1,indice_cert_cn_2,indice_cert_cn_3,indice_cert_cn_4,indice_cert_cn_5,indice_cert_cn_6,indice_cert_cn_7,indice_cert_cn_8,indice_cert_cn_9,indice_cert_cn_10,indice_cert_cn_11,indice_cert_hc_1,indice_cert_hc_2,indice_cert_hc_3,indice_cert_hc_4,indice_cert_hc_5,indice_cert_hc_6,indice_cert_hc_7,indice_cert_ex_1,indice_cert_ex_2,indice_cert_ex_3,indice_cert_ex_4,indice_cert_ex_hea1,indice_cert_ex_hea2,indice_cert_ex_hea3,indice_agreg_cn_1,indice_agreg_cn_2,indice_agreg_cn_3,indice_agreg_cn_4,indice_agreg_cn_5,indice_agreg_cn_6,indice_agreg_cn_7,indice_agreg_cn_8,indice_agreg_cn_9,indice_agreg_cn_10,indice_agreg_cn_11,indice_agreg_hc_1,indice_agreg_hc_2,indice_agreg_hc_3,indice_agreg_hc_4,indice_agreg_hc_5,indice_agreg_hc_hea1,indice_agreg_hc_hea2,indice_agreg_hc_hea3,indice_agreg_ex_1,indice_agreg_ex_hea1,indice_agreg_ex_hea2,indice_agreg_ex_hea3,indice_agreg_ex_heb1,indice_agreg_ex_heb2,indice_agreg_ex_heb3
01/09/1979,Revalorisation point d'indice / Transfert 1 pt IR / point d'indice / Attribution points uniformes,Décret n° 79-611 du 13 juillet 1979 et Décret n°82-1105 du 23/12/1982,,"32,26","148,29","22,6066647661356","21,6919083333333","58,0288806313288","681,447107051224",6%,"0,25%","4,5%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/10/1979,,,,"32,26","148,29","22,6066647661356","21,6919083333333","58,0288806313288","681,447107051224",6%,"0,25%","4,5%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/11/1979,Revalorisation point d'indice,Décret n° 79-611 du 13 juillet 1979,,"32,26","150,33","22,9176607612999","21,6919083333333","58,0288806313288","681,447107051224",6%,"0,25%","4,5%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/12/1979,Revalorisation point d'indice,Décret n° 79-1043 du 4 décembre 1979,,"32,26","152,37","23,2286567564642","21,6919083333333","58,0288806313288","681,447107051224",6%,"0,25%","4,5%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/01/1980,Revalorisation point d'indice,Décret n° 80-114 du 6 février 1980,,"36,63","153,46","23,394826185253","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/02/1980,,,,"36,63","153,46","23,394826185253","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/03/1980,Revalorisation point d'indice,Décret n° 80-176 du 29 février 1980,,"36,63","157,3","23,9802304114447","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/04/1980,Revalorisation point d'indice,Décret n° 80-258 du 10 avril 1980,,"36,63","159,98","24,3887937776409","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/05/1980,,,,"36,63","159,98","24,3887937776409","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/06/1980,,,,"36,63","159,98","24,3887937776409","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/07/1980,Revalorisation point d'indice,Décret n° 80-520 du 7 juillet 1980,,"36,63","164,82","25,12664702107","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/08/1980,,,,"36,63","164,82","25,12664702107","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/09/1980,,,,"36,63","164,82","25,12664702107","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,7%,5%,4%,4%,4%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/10/1980,transfert 1 pt IR / point d'indice,Décret n° 80-803 du 13 octobre 1980,,"36,63","171,53","26,149579926733","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/11/1980,,,,"36,63","171,53","26,149579926733","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/12/1980,,,,"36,63","171,53","26,149579926733","24,8137333333333","58,4609660569661","763,769576359426",6%,0%,"4,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/01/1981,Revalorisation point d'indice,Décret n° 81-13 du 9 janvier 1981,,"41,54","176,13","26,8508454060251","28,275075","58,741910748676","873,532868770361",6%,0%,"4,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/02/1981,Supression cotisation supplémentaire assurance maladie,Décret n° 79-652 du 30 juillet 1979,,"41,54","176,13","26,8508454060251","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/03/1981,,,,"41,54","176,13","26,8508454060251","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/04/1981,Revalorisation point d'indice,Décret n° 81-325 du 10 avril 1981,,"41,54","181,44","27,6603496875557","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/05/1981,,,,"41,54","181,44","27,6603496875557","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/06/1981,,,,"41,54","181,44","27,6603496875557","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/07/1981,Revalorisation point d'indice,Décret n° 81-696 du 7 juillet 1981,,"41,54","187,42","28,5719948106354","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/08/1981,,,,"41,54","187,42","28,5719948106354","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/09/1981,,,,"41,54","187,42","28,5719948106354","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,6%,4%,3%,3%,3%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/10/1981,transfert 1 pt IR / point d'indice,Décret n° 81-914 du 9 octobre 1981,,"41,54","196,9","30,0172114940461","28,275075","58,741910748676","873,532868770361",6%,0%,"3,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/11/1981,Rétablissement cotisation supplémentaire assurance maladie,Décret n°81-1015 du 13 novembre 1981,,"41,54","196,9","30,0172114940461","28,275075","58,741910748676","873,532868770361",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/12/1981,,,,"41,54","196,9","30,0172114940461","28,275075","58,741910748676","873,532868770361",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/01/1982,Revalorisation point d'indice,Décret n° 82-16 du 14 janvier 1982,,"46,45","203,06","30,9562974402286","31,8758","59,2224228202368","1004,63902359453",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/02/1982,,,,"46,45","203,06","30,9562974402286","31,8758","59,2224228202368","1004,63902359453",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/03/1982,,,,"46,45","203,06","30,9562974402286","31,8758","59,2224228202368","1004,63902359453",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/04/1982,Revalorisation point d'indice,Décret n° 82-333 du 13 avril 1982,,"46,45","208,83","31,8359282696884","31,8758","59,2224228202368","1004,63902359453",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/05/1982,,,,"46,45","208,83","31,8359282696884","31,8758","59,2224228202368","1004,63902359453",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/06/1982,,,,"46,45","208,83","31,8359282696884","31,8758","59,2224228202368","1004,63902359453",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/07/1982,,,,"46,45","208,83","31,8359282696884","31,8758","59,2224228202368","1079,33904204087",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/08/1982,,,,"46,45","208,83","31,8359282696884","31,8758","59,2224228202368","1079,33904204087",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/09/1982,,,,"46,45","208,83","31,8359282696884","31,8758","59,2224228202368","1079,33904204087",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/10/1982,,,,"46,45","208,83","31,8359282696884","31,8758","59,2224228202368","1079,33904204087",6%,0%,"4,75%",0%,0%,0%,0%,0,0,5%,3%,2%,2%,2%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/11/1982,transfert 1 pt IR / point d'indice,Décret n° 82-951 du 10 novembre 1982,,"46,45","217,03","33,0860102110352","31,8758","59,2224228202368","1079,33904204087",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/12/1982,Valeur point d'indice différente selon l'indice (> 250),Décret n° 82-1039 du 8 décembre 1982,,"46,45","217,03","33,0860102110352","31,8758","59,2224228202368","1079,33904204087",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/01/1983,Revalorisation point d'indice. Valeur point d'indice différente selon l'indice (> 344),Décret n° 82-1106 du 23 décembre 1982,,"50,92","221,08","33,7034287308467","35,3925833333333","59,9838951623462","1129,64721772921",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/02/1983,,,,"50,92","221,08","33,7034287308467","35,3925833333333","59,9838951623462","1129,64721772921",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/03/1983,,,,"50,92","221,08","33,7034287308467","35,3925833333333","59,9838951623462","1129,64721772921",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/04/1983,Valeur point d'indice différente selon l'indice (> 344),,,"50,92","225,5","34,377253387036","35,3925833333333","59,9838951623462","1129,64721772921",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/05/1983,Valeur point d'indice différente selon l'indice (> 344),,,"50,92","225,5","34,377253387036","35,3925833333333","59,9838951623462","1129,64721772921",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/06/1983,Valeur point d'indice différente selon l'indice (> 344),,,"50,92","225,5","34,377253387036","35,3925833333333","59,9838951623462","1129,64721772921",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/07/1983,Valeur point d'indice différente selon l'indice (> 350),Décret n° 83-575 du 2 juillet 1983 ,,"50,92","229,92","35,0510780432254","35,3925833333333","59,9838951623462","1199,77376565842",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/08/1983,Valeur point d'indice différente selon l'indice (> 350),,,"50,92","229,92","35,0510780432254","35,3925833333333","59,9838951623462","1199,77376565842",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/09/1983,Valeur point d'indice différente selon l'indice (> 350),,,"50,92","229,92","35,0510780432254","35,3925833333333","59,9838951623462","1199,77376565842",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/10/1983,Valeur point d'indice différente selon l'indice (> 350),,,"50,92","229,92","35,0510780432254","35,3925833333333","59,9838951623462","1199,77376565842",6%,0%,"4,75%",1%,0%,0%,0%,0,0,4%,2%,1%,1%,1%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/11/1983,Valeur point d'indice différente selon l'indice (<= [478:487]),Décret n° 83-956 du 2 novembre 1983,,"50,92","238,9063636364","36,4210403481326","35,3925833333333","59,9838951623462","1199,77376565842",6%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/12/1983,Valeur point d'indice différente selon l'indice (<= [478:487]),,,"50,92","238,9063636364","36,4210403481326","35,3925833333333","59,9838951623462","1199,77376565842",6%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/01/1984,Revalorisation point d'indice,Décret n° 84-8 du 3 janvier 1984 ,,"54,69","245,53","37,4308072023014","37,8368166666667","59,7059293898946","1236,3615297954",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/02/1984,,,,"54,69","245,53","37,4308072023014","37,8368166666667","59,7059293898946","1236,3615297954",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/03/1984,,,,"54,69","245,53","37,4308072023014","37,8368166666667","59,7059293898946","1236,3615297954",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/04/1984,Revalorisation point d'indice,Décret n° 84-178 du 15 mars 1984,,"54,69","247,99","37,8058317847054","37,8368166666667","59,7059293898946","1236,3615297954",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/05/1984,,,,"54,69","247,99","37,8058317847054","37,8368166666667","59,7059293898946","1236,3615297954",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/06/1984,,,,"54,69","247,99","37,8058317847054","37,8368166666667","59,7059293898946","1236,3615297954",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/07/1984,,,,"54,69","247,99","37,8058317847054","37,8368166666667","59,7059293898946","1294,29215634561",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/08/1984,,,,"54,69","247,99","37,8058317847054","37,8368166666667","59,7059293898946","1294,29215634561",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/09/1984,,,,"54,69","247,99","37,8058317847054","37,8368166666667","59,7059293898946","1294,29215634561",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/10/1984,,,,"54,69","247,99","37,8058317847054","37,8368166666667","59,7059293898946","1294,29215634561",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/11/1984,Revalorisation point d'indice,Décret n° 84-909 du 10 octobre 1984,,"54,69","252,9","38,5543564593411","37,8368166666667","59,7059293898946","1294,29215634561",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/12/1984,,,,"54,69","252,9","38,5543564593411","37,8368166666667","59,7059293898946","1294,29215634561",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,335,363,383,405,428,456,484,520,556,601,647,,,,,,,,,,,,,,,366,425,467,507,543,582,624,673,723,772,810,647,685,723,772,810,870,905,952,,,,,,,
01/01/1985,Attribution 2 pts uniformes,Décret n°86-166 du 31 janvier 1986,,"57,87","252,9","38,5543564593411","39,4699083333333","58,8604300875526","1330,87992048259",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,337,365,385,407,430,458,486,522,558,603,649,,,,,,,,,,,,,,,368,427,469,509,545,584,626,675,725,774,812,649,687,725,774,812,872,907,954,,,,,,,
01/02/1985,Revalorisation point d'indice,Décret n° 85-211 du 15 février 1985,,"57,87","256,69","39,1321382346709","39,4699083333333","58,8604300875526","1330,87992048259",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,337,365,385,407,430,458,486,522,558,603,649,,,,,,,,,,,,,,,368,427,469,509,545,584,626,675,725,774,812,649,687,725,774,812,872,907,954,,,,,,,
01/03/1985,,,,"57,87","256,69","39,1321382346709","39,4699083333333","58,8604300875526","1330,87992048259",7%,0%,"4,75%",1%,0%,0%,0%,0,0,3%,1%,0%,0%,0%,0,0,,0,337,365,385,407,430,458,486,522,558,603,649,,,,,,,,,,,,,,,368,427,469,509,545,584,626,675,725,774,812,649,687,725,774,812,872,907,954,,,,,,,
